source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
54829725.0,0,ndc,Furosemide,956874,RxNorm,1970-01-01,2099-12-31,
409198530.0,0,ndc,Lorazepam,791967,RxNorm,1970-01-01,2099-12-31,
37205014472.0,0,ndc,Ascorbic Acid,19011773,RxNorm,1970-01-01,2099-12-31,
409724101.0,0,ndc,Epinephrine,1343916,RxNorm,1970-01-01,2099-12-31,
51079004120.0,0,ndc,Folic Acid,19111620,RxNorm,1970-01-01,2099-12-31,
536016097.0,0,ndc,Ascorbic Acid (Liquid),19011773,RxNorm,1970-01-01,2099-12-31,
121054410.0,0,ndc,Docusate Sodium,42706627,RxNorm,1970-01-01,2099-12-31,
51079033530.0,0,ndc,Docusate Sodium,42706627,RxNorm,1970-01-01,2099-12-31,
10019025112.0,0,ndc,Atropine Sulfate,40243445,RxNorm,1970-01-01,2099-12-31,
51079069020.0,0,ndc,Loperamide HCl,991876,RxNorm,1970-01-01,2099-12-31,
60505260400.0,0,ndc,Zolpidem Tartrate,744795,RxNorm,1970-01-01,2099-12-31,
51079092920.0,0,ndc,Labetalol HCl,1386957,RxNorm,1970-01-01,2099-12-31,
406831562.0,0,ndc,Morphine SR (MS Contin),40169914,RxNorm,1970-01-01,2099-12-31,
54829925.0,0,ndc,Furosemide,956874,RxNorm,1970-01-01,2099-12-31,
51079007220.0,0,ndc,Furosemide,956874,RxNorm,1970-01-01,2099-12-31,
904579461.0,0,ndc,MetFORMIN XR (Glucophage XR),40063356,RxNorm,1970-01-01,2099-12-31,
11509021265.0,0,ndc,Cepacol (Menthol),44785243,RxNorm,1970-01-01,2099-12-31,
409724803.0,0,ndc,Hespan,42628903,RxNorm,1970-01-01,2099-12-31,
409212202.0,0,ndc,Enalaprilat,1342001,RxNorm,1970-01-01,2099-12-31,
37205036174.0,0,ndc,Nicotine Patch,718583,RxNorm,1970-01-01,2099-12-31,
536252525.0,0,ndc,Capsaicin 0.025%,1718244,RxNorm,1970-01-01,2099-12-31,
10019051002.0,0,ndc,Diltiazem,1328165,RxNorm,1970-01-01,2099-12-31,
50242004413.0,0,ndc,Alteplase (Catheter Clearance),1347450,RxNorm,1970-01-01,2099-12-31,
54830125.0,0,ndc,Furosemide,956874,RxNorm,1970-01-01,2099-12-31,
121054410.0,0,ndc,Docusate Sodium (Liquid),42706627,RxNorm,1970-01-01,2099-12-31,
60793010401.0,0,ndc,Methimazole,1504620,RxNorm,1970-01-01,2099-12-31,
51079033530.0,0,ndc,Docusate Sodium (Liquid),42706627,RxNorm,1970-01-01,2099-12-31,
51079007320.0,0,ndc,Furosemide,956874,RxNorm,1970-01-01,2099-12-31,
51079095220.0,0,ndc,Enalapril Maleate,40165755,RxNorm,1970-01-01,2099-12-31,
51079069120.0,0,ndc,Pyrazinamide,1759455,RxNorm,1970-01-01,2099-12-31,
406833062.0,0,ndc,Morphine SR (MS Contin),40169914,RxNorm,1970-01-01,2099-12-31,
904586761.0,0,ndc,Sertraline,739138,RxNorm,1970-01-01,2099-12-31,
51079038620.0,0,ndc,Lorazepam,791967,RxNorm,1970-01-01,2099-12-31,
50242005306.0,0,ndc,Rituximab,1314273,RxNorm,1970-01-01,2099-12-31,
60793010501.0,0,ndc,Methimazole,1504620,RxNorm,1970-01-01,2099-12-31,
536338101.0,0,ndc,Bisacodyl,924939,RxNorm,1970-01-01,2099-12-31,
409217205.0,0,ndc,HYDROmorphone-HP,1126658,RxNorm,1970-01-01,2099-12-31,
11980002515.0,0,ndc,Artificial Tears,19008351,RxNorm,1970-01-01,2099-12-31,
54839224.0,0,ndc,HYDROmorphone (Dilaudid),40051251,RxNorm,1970-01-01,2099-12-31,
10019055302.0,0,ndc,Scopolamine Patch,965748,RxNorm,1970-01-01,2099-12-31,
51079007420.0,0,ndc,Hydralazine HCl,1373928,RxNorm,1970-01-01,2099-12-31,
409729501.0,0,ndc,Potassium Phosphate,19027362,RxNorm,1970-01-01,2099-12-31,
51079095701.0,0,ndc,Doxazosin,1363053,RxNorm,1970-01-01,2099-12-31,
904770418.0,0,ndc,Aspirin EC,1112807,RxNorm,1970-01-01,2099-12-31,
